"X01" "X02" "X03" "X04" "X05" "X06" "X07" "X08" "X09" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20"
209 34 0.04 18.43 188 31 0.03 16.76 184 32 0.03 17.32 197 32 0.14 17.82 179 33 0.03 18.39
188 31 0.03 16.76 184 32 0.03 17.32 197 32 0.14 17.82 179 33 0.03 18.39 211 34 0.23 19.56
184 32 0.03 17.32 197 32 0.14 17.82 179 33 0.03 18.39 211 34 0.23 19.56 225 36 0.21 18.68
197 32 0.14 17.82 179 33 0.03 18.39 211 34 0.23 19.56 225 36 0.21 18.68 192 35 0.03 17.77
179 33 0.03 18.39 211 34 0.23 19.56 225 36 0.21 18.68 192 35 0.03 17.77 205 32 0.19 17.61
211 34 0.23 19.56 225 36 0.21 18.68 192 35 0.03 17.77 205 32 0.19 17.61 201 36 0.03 19.54
225 36 0.21 18.68 192 35 0.03 17.77 205 32 0.19 17.61 201 36 0.03 19.54 220 34 0.21 18.24
192 35 0.03 17.77 205 32 0.19 17.61 201 36 0.03 19.54 220 34 0.21 18.24 218 36 0.07 18.88
205 32 0.19 17.61 201 36 0.03 19.54 220 34 0.21 18.24 218 36 0.07 18.88 231 34 0.06 18.26
201 36 0.03 19.54 220 34 0.21 18.24 218 36 0.07 18.88 231 34 0.06 18.26 212 33 0.02 18.61
220 34 0.21 18.24 218 36 0.07 18.88 231 34 0.06 18.26 212 33 0.02 18.61 203 34 0.02 18.52
218 36 0.07 18.88 231 34 0.06 18.26 212 33 0.02 18.61 203 34 0.02 18.52 193 33 0.03 18.3
231 34 0.06 18.26 212 33 0.02 18.61 203 34 0.02 18.52 193 33 0.03 18.3 235 35 0.2 17.38
212 33 0.02 18.61 203 34 0.02 18.52 193 33 0.03 18.3 235 35 0.2 17.38 224 35 0.03 17.79
203 34 0.02 18.52 193 33 0.03 18.3 235 35 0.2 17.38 224 35 0.03 17.79 201 32 0.03 17.35
193 33 0.03 18.3 235 35 0.2 17.38 224 35 0.03 17.79 201 32 0.03 17.35 222 32 0.19 17.45
235 35 0.2 17.38 224 35 0.03 17.79 201 32 0.03 17.35 222 32 0.19 17.45 193 33 0.03 17.78
224 35 0.03 17.79 201 32 0.03 17.35 222 32 0.19 17.45 193 33 0.03 17.78 209 34 0.19 18.03
201 32 0.03 17.35 222 32 0.19 17.45 193 33 0.03 17.78 209 34 0.19 18.03 220 34 0.32 18.69
222 32 0.19 17.45 193 33 0.03 17.78 209 34 0.19 18.03 220 34 0.32 18.69 203 33 0.07 17.96
193 33 0.03 17.78 209 34 0.19 18.03 220 34 0.32 18.69 203 33 0.07 17.96 259 34 0.41 17.25
209 34 0.19 18.03 220 34 0.32 18.69 203 33 0.07 17.96 259 34 0.41 17.25 231 35 0.07 18.7
220 34 0.32 18.69 203 33 0.07 17.96 259 34 0.41 17.25 231 35 0.07 18.7 210 34 0.03 17.29
203 33 0.07 17.96 259 34 0.41 17.25 231 35 0.07 18.7 210 34 0.03 17.29 224 36 0.05 16.56
259 34 0.41 17.25 231 35 0.07 18.7 210 34 0.03 17.29 224 36 0.05 16.56 267 35 0.17 16.11
231 35 0.07 18.7 210 34 0.03 17.29 224 36 0.05 16.56 267 35 0.17 16.11 228 35 0.02 16.97
210 34 0.03 17.29 224 36 0.05 16.56 267 35 0.17 16.11 228 35 0.02 16.97 259 36 0.11 16.98
224 36 0.05 16.56 267 35 0.17 16.11 228 35 0.02 16.97 259 36 0.11 16.98 214 33 0.03 17.09
267 35 0.17 16.11 228 35 0.02 16.97 259 36 0.11 16.98 214 33 0.03 17.09 232 37 0.18 16.75
228 35 0.02 16.97 259 36 0.11 16.98 214 33 0.03 17.09 232 37 0.18 16.75 242 36 0.07 16.91
259 36 0.11 16.98 214 33 0.03 17.09 232 37 0.18 16.75 242 36 0.07 16.91 220 33 0.09 17.45
214 33 0.03 17.09 232 37 0.18 16.75 242 36 0.07 16.91 220 33 0.09 17.45 234 34 0.14 17.99
232 37 0.18 16.75 242 36 0.07 16.91 220 33 0.09 17.45 234 34 0.14 17.99 245 34 0.21 17.52
242 36 0.07 16.91 220 33 0.09 17.45 234 34 0.14 17.99 245 34 0.21 17.52 206 34 0.04 17.34
220 33 0.09 17.45 234 34 0.14 17.99 245 34 0.21 17.52 206 34 0.04 17.34 225 36 0.2 16.88
234 34 0.14 17.99 245 34 0.21 17.52 206 34 0.04 17.34 225 36 0.2 16.88 238 34 0.29 17.59
245 34 0.21 17.52 206 34 0.04 17.34 225 36 0.2 16.88 238 34 0.29 17.59 218 33 0.08 17.75
206 34 0.04 17.34 225 36 0.2 16.88 238 34 0.29 17.59 218 33 0.08 17.75 232 33 0.26 17.11
225 36 0.2 16.88 238 34 0.29 17.59 218 33 0.08 17.75 232 33 0.26 17.11 198 33 0.06 17.84
238 34 0.29 17.59 218 33 0.08 17.75 232 33 0.26 17.11 198 33 0.06 17.84 198 34 0.02 17.69
218 33 0.08 17.75 232 33 0.26 17.11 198 33 0.06 17.84 198 34 0.02 17.69 221 33 0.06 17.89
232 33 0.26 17.11 198 33 0.06 17.84 198 34 0.02 17.69 221 33 0.06 17.89 231 33 0.23 18.48
198 33 0.06 17.84 198 34 0.02 17.69 221 33 0.06 17.89 231 33 0.23 18.48 240 35 0.26 18.48
198 34 0.02 17.69 221 33 0.06 17.89 231 33 0.23 18.48 240 35 0.26 18.48 231 33 0.26 17.77
221 33 0.06 17.89 231 33 0.23 18.48 240 35 0.26 18.48 231 33 0.26 17.77 219 36 0.2 16.71
231 33 0.23 18.48 240 35 0.26 18.48 231 33 0.26 17.77 219 36 0.2 16.71 223 36 0.06 17.64
240 35 0.26 18.48 231 33 0.26 17.77 219 36 0.2 16.71 223 36 0.06 17.64 225 34 0.06 17.24
231 33 0.26 17.77 219 36 0.2 16.71 223 36 0.06 17.64 225 34 0.06 17.24 225 33 0.02 18.48
219 36 0.2 16.71 223 36 0.06 17.64 225 34 0.06 17.24 225 33 0.02 18.48 244 33 0.21 17.61
223 36 0.06 17.64 225 34 0.06 17.24 225 33 0.02 18.48 244 33 0.21 17.61 205 35 0.24 18.7
225 34 0.06 17.24 225 33 0.02 18.48 244 33 0.21 17.61 205 35 0.24 18.7 227 35 0.06 16.88
225 33 0.02 18.48 244 33 0.21 17.61 205 35 0.24 18.7 227 35 0.06 16.88 225 35 0.19 16.63
244 33 0.21 17.61 205 35 0.24 18.7 227 35 0.06 16.88 225 35 0.19 16.63 256 35 0.04 17.02
205 35 0.24 18.7 227 35 0.06 16.88 225 35 0.19 16.63 256 35 0.04 17.02 217 38 0.26 16.94
227 35 0.06 16.88 225 35 0.19 16.63 256 35 0.04 17.02 217 38 0.26 16.94 230 40 0.04 16.34
225 35 0.19 16.63 256 35 0.04 17.02 217 38 0.26 16.94 230 40 0.04 16.34 245 35 0.04 16.45
256 35 0.04 17.02 217 38 0.26 16.94 230 40 0.04 16.34 245 35 0.04 16.45 223 34 0.19 16.79
217 38 0.26 16.94 230 40 0.04 16.34 245 35 0.04 16.45 223 34 0.19 16.79 238 35 0.03 18.06
230 40 0.04 16.34 245 35 0.04 16.45 223 34 0.19 16.79 238 35 0.03 18.06 234 36 0.18 16.48
245 35 0.04 16.45 223 34 0.19 16.79 238 35 0.03 18.06 234 36 0.18 16.48 247 36 0.04 17.93
223 34 0.19 16.79 238 35 0.03 18.06 234 36 0.18 16.48 247 36 0.04 17.93 202 32 0.24 17.86
238 35 0.03 18.06 234 36 0.18 16.48 247 36 0.04 17.93 202 32 0.24 17.86 218 34 0.04 18.76
