,Nb process http,Cpu global,Nb connection mysql
2020-08-03 07:37:00,266.0,10.09,62.0
2020-08-03 07:38:00,208.0,9.95,69.0
2020-08-03 07:39:00,227.0,7.31,66.0
2020-08-03 07:40:00,202.0,9.06,76.0
2020-08-03 07:41:00,189.0,12.1,56.0
2020-08-03 07:42:00,227.0,10.91,64.0
2020-08-03 07:43:00,216.0,11.68,85.0
2020-08-03 07:44:00,225.0,11.62,49.0
2020-08-03 07:45:00,246.0,11.73,53.0
2020-08-03 07:46:00,235.0,13.3,59.0
2020-08-03 07:47:00,227.0,11.6,60.0
2020-08-03 07:48:00,200.0,10.74,68.0
2020-08-03 07:49:00,281.0,10.54,69.0
2020-08-03 07:50:00,221.0,10.98,72.0
2020-08-03 07:51:00,211.0,9.77,59.0
2020-08-03 07:52:00,202.0,9.08,57.0
2020-08-03 07:53:00,182.0,10.06,63.0
2020-08-03 07:54:00,198.0,9.5,77.0
2020-08-03 07:55:00,204.0,8.57,63.0
2020-08-03 07:56:00,193.0,8.46,60.0
2020-08-03 07:57:00,179.0,7.77,51.0
2020-08-03 07:58:00,190.0,6.7,56.0
2020-08-03 07:59:00,179.0,7.75,74.0
2020-08-03 08:00:00,213.0,7.54,71.0
2020-08-03 08:01:00,180.0,8.89,75.0
2020-08-03 08:02:00,193.0,8.36,57.0
2020-08-03 08:03:00,216.0,10.0,62.0
2020-08-03 08:04:00,232.0,8.62,76.0
2020-08-03 08:05:00,216.0,7.6,53.0
2020-08-03 08:06:00,201.0,7.62,67.0
2020-08-03 08:07:00,221.0,8.16,75.0
2020-08-03 08:08:00,181.0,7.62,52.0
2020-08-03 08:09:00,216.0,8.36,57.0
2020-08-03 08:10:00,200.0,7.98,60.0
2020-08-03 08:11:00,190.0,10.02,56.0
2020-08-03 08:12:00,190.0,9.04,69.0
2020-08-03 08:13:00,211.0,9.6,74.0
2020-08-03 08:14:00,190.0,11.96,69.0
2020-08-03 08:15:00,213.0,9.87,62.0
2020-08-03 08:16:00,237.0,9.42,74.0
2020-08-03 08:17:00,196.0,9.65,59.0
2020-08-03 08:18:00,193.0,9.59,50.0
2020-08-03 08:19:00,206.0,8.1,86.0
2020-08-03 08:20:00,198.0,8.67,52.0
2020-08-03 08:21:00,244.0,8.66,57.0
2020-08-03 08:22:00,186.0,6.82,56.0
2020-08-03 08:23:00,178.0,7.72,76.0
2020-08-03 08:24:00,198.0,7.27,57.0
2020-08-03 08:25:00,214.0,7.31,75.0
2020-08-03 08:26:00,175.0,7.62,48.0
2020-08-03 08:27:00,186.0,8.41,81.0
2020-08-03 08:28:00,173.0,7.0,58.0
2020-08-03 08:29:00,178.0,7.93,68.0
2020-08-03 08:30:00,188.0,11.36,73.0
2020-08-03 08:31:00,245.0,9.83,68.0
2020-08-03 08:32:00,189.0,8.59,52.0
2020-08-03 08:33:00,211.0,7.93,61.0
2020-08-03 08:34:00,191.0,7.18,74.0
2020-08-03 08:35:00,200.0,8.87,76.0
2020-08-03 08:36:00,188.0,7.77,69.0
2020-08-03 08:37:00,190.0,8.57,57.0
2020-08-03 08:38:00,192.0,7.25,53.0
2020-08-03 08:39:00,201.0,9.32,74.0
2020-08-03 08:40:00,205.0,7.94,57.0
2020-08-03 08:41:00,199.0,6.53,54.0
2020-08-03 08:42:00,173.0,6.48,53.0
2020-08-03 08:43:00,203.0,6.52,73.0
2020-08-03 08:44:00,185.0,7.14,57.0
2020-08-03 08:45:00,202.0,8.03,62.0
2020-08-03 08:46:00,195.0,8.08,54.0
2020-08-03 08:47:00,206.0,7.98,87.0
2020-08-03 08:48:00,178.0,7.05,73.0
2020-08-03 08:49:00,203.0,6.8,47.0
2020-08-03 08:50:00,188.0,6.74,51.0
2020-08-03 08:51:00,187.0,5.93,75.0
2020-08-03 08:52:00,205.0,6.72,65.0
2020-08-03 08:53:00,197.0,8.05,51.0
2020-08-03 08:54:00,176.0,7.88,80.0
2020-08-03 08:55:00,236.0,6.72,71.0
2020-08-03 08:56:00,196.0,8.0,75.0
2020-08-03 08:57:00,215.0,6.72,76.0
2020-08-03 08:58:00,194.0,8.33,53.0
2020-08-03 08:59:00,217.0,8.29,69.0
2020-08-03 09:00:00,185.0,8.85,49.0
2020-08-03 09:01:00,210.0,10.89,77.0
2020-08-03 09:02:00,192.0,9.89,74.0
2020-08-03 09:03:00,204.0,9.47,65.0
2020-08-03 09:04:00,188.0,8.95,55.0
2020-08-03 09:05:00,215.0,8.76,65.0
2020-08-03 09:06:00,171.0,7.96,76.0
2020-08-03 09:07:00,195.0,8.89,77.0
2020-08-03 09:08:00,205.0,10.56,51.0
2020-08-03 09:09:00,182.0,10.97,57.0
2020-08-03 09:10:00,188.0,11.83,60.0
2020-08-03 09:11:00,217.0,11.61,72.0
2020-08-03 09:12:00,199.0,10.12,51.0
2020-08-03 09:13:00,191.0,9.9,61.0
2020-08-03 09:14:00,193.0,9.22,81.0
2020-08-03 09:15:00,174.0,7.31,78.0
2020-08-03 09:16:00,196.0,8.78,53.0
2020-08-03 09:17:00,217.0,8.08,78.0
2020-08-03 09:18:00,196.0,10.5,57.0
2020-08-03 09:19:00,204.0,9.78,73.0
2020-08-03 09:20:00,227.0,12.86,63.0
2020-08-03 09:21:00,238.0,10.9,53.0
2020-08-03 09:22:00,202.0,11.45,64.0
2020-08-03 09:23:00,218.0,12.0,66.0
2020-08-03 09:24:00,198.0,9.5,66.0
2020-08-03 09:25:00,219.0,9.86,92.0
2020-08-03 09:26:00,190.0,9.92,64.0
2020-08-03 09:27:00,210.0,10.33,65.0
2020-08-03 09:28:00,180.0,10.85,85.0
2020-08-03 09:29:00,176.0,11.73,55.0
2020-08-03 09:30:00,222.0,10.58,70.0
2020-08-03 09:31:00,209.0,8.91,54.0
2020-08-03 09:32:00,189.0,10.06,53.0
2020-08-03 09:33:00,194.0,8.14,67.0
2020-08-03 09:34:00,205.0,8.11,60.0
2020-08-03 09:35:00,179.0,10.28,63.0
2020-08-03 09:36:00,191.0,8.78,79.0
2020-08-03 09:37:00,191.0,10.82,73.0
2020-08-03 09:38:00,187.0,9.46,54.0
2020-08-03 09:39:00,200.0,9.76,73.0
2020-08-03 09:40:00,177.0,9.76,80.0
2020-08-03 09:41:00,190.0,9.95,54.0
2020-08-03 09:42:00,233.0,8.29,67.0
2020-08-03 09:43:00,213.0,9.15,61.0
2020-08-03 09:44:00,175.0,9.53,52.0
2020-08-03 09:45:00,176.0,8.79,54.0
2020-08-03 09:46:00,202.0,9.18,59.0
2020-08-03 09:47:00,179.0,9.02,59.0
2020-08-03 09:48:00,195.0,9.78,62.0
2020-08-03 09:49:00,232.0,9.67,81.0
2020-08-03 09:50:00,180.0,10.7,66.0
2020-08-03 09:51:00,177.0,10.45,62.0
2020-08-03 09:52:00,223.0,10.31,68.0
2020-08-03 09:53:00,232.0,8.79,62.0
2020-08-03 09:54:00,185.0,8.21,55.0
2020-08-03 09:55:00,197.0,7.73,59.0
2020-08-03 09:56:00,199.0,6.44,71.0
2020-08-03 09:57:00,188.0,8.28,51.0
2020-08-03 09:58:00,178.0,8.67,76.0
2020-08-03 09:59:00,176.0,7.82,83.0
2020-08-03 10:00:00,197.0,8.7,68.0
2020-08-03 10:01:00,178.0,12.69,73.0
2020-08-03 10:02:00,216.0,8.61,66.0
2020-08-03 10:03:00,197.0,7.44,57.0
2020-08-03 10:04:00,188.0,6.46,60.0
2020-08-03 10:05:00,184.0,8.1,65.0
2020-08-03 10:06:00,175.0,7.89,56.0
2020-08-03 10:07:00,185.0,8.56,68.0
2020-08-03 10:08:00,166.0,8.01,77.0
2020-08-03 10:09:00,179.0,13.13,67.0
2020-08-03 10:10:00,211.0,11.16,72.0
2020-08-03 10:11:00,188.0,7.89,50.0
2020-08-03 10:12:00,187.0,8.09,62.0
2020-08-03 10:13:00,206.0,7.03,61.0
2020-08-03 10:14:00,179.0,6.58,64.0
2020-08-03 10:15:00,181.0,7.64,64.0
2020-08-03 10:16:00,174.0,7.7,86.0
2020-08-03 10:17:00,193.0,8.46,84.0
2020-08-03 10:18:00,204.0,8.92,62.0
2020-08-03 10:19:00,163.0,6.51,64.0
2020-08-03 10:20:00,176.0,8.3,52.0
2020-08-03 10:21:00,202.0,7.88,78.0
2020-08-03 10:22:00,171.0,6.54,60.0
2020-08-03 10:23:00,188.0,7.36,153.0
2020-08-03 10:24:00,204.0,8.65,124.0
2020-08-03 10:25:00,214.0,8.22,109.0
2020-08-03 10:26:00,178.0,7.84,121.0
2020-08-03 10:27:00,199.0,7.83,124.0
2020-08-03 10:28:00,185.0,8.23,119.0
2020-08-03 10:29:00,204.0,8.05,151.0
2020-08-03 10:30:00,225.0,8.33,138.0
2020-08-03 10:31:00,244.0,9.75,107.0
2020-08-03 10:32:00,192.0,9.35,114.0
2020-08-03 10:33:00,211.0,7.8,119.0
2020-08-03 10:34:00,229.0,6.2,131.0
2020-08-03 10:35:00,195.0,6.15,126.0
2020-08-03 10:36:00,178.0,6.73,136.0
2020-08-03 10:37:00,208.0,6.35,132.0
2020-08-03 10:38:00,174.0,6.81,137.0
2020-08-03 10:39:00,181.0,7.58,136.0
2020-08-03 10:40:00,188.0,7.0,153.0
2020-08-03 10:41:00,204.0,8.07,127.0
2020-08-03 10:42:00,187.0,8.94,125.0
2020-08-03 10:43:00,212.0,6.88,144.0
2020-08-03 10:44:00,194.0,5.91,117.0
2020-08-03 10:45:00,172.0,5.99,131.0
2020-08-03 10:46:00,186.0,5.7,134.0
2020-08-03 10:47:00,195.0,8.37,135.0
2020-08-03 10:48:00,178.0,7.09,146.0
2020-08-03 10:49:00,206.0,7.83,152.0
2020-08-03 10:50:00,190.0,9.68,145.0
2020-08-03 10:51:00,202.0,9.36,124.0
2020-08-03 10:52:00,217.0,8.02,138.0
2020-08-03 10:53:00,202.0,9.35,127.0
2020-08-03 10:54:00,172.0,8.16,129.0
2020-08-03 10:55:00,192.0,8.59,123.0
2020-08-03 10:56:00,195.0,10.05,133.0
2020-08-03 10:57:00,170.0,8.38,137.0
2020-08-03 10:58:00,193.0,8.14,125.0
2020-08-03 10:59:00,187.0,9.73,132.0
2020-08-03 11:00:00,176.0,9.72,143.0
2020-08-03 11:01:00,173.0,9.76,138.0
2020-08-03 11:02:00,190.0,11.8,156.0
2020-08-03 11:03:00,176.0,10.52,141.0
2020-08-03 11:04:00,198.0,10.43,148.0
2020-08-03 11:05:00,174.0,11.52,129.0
2020-08-03 11:06:00,202.0,11.25,141.0
2020-08-03 11:07:00,179.0,10.14,129.0
2020-08-03 11:08:00,190.0,10.07,125.0
2020-08-03 11:09:00,188.0,9.42,139.0
2020-08-03 11:10:00,196.0,8.45,128.0
2020-08-03 11:11:00,173.0,8.83,129.0
2020-08-03 11:12:00,171.0,7.98,129.0
2020-08-03 11:13:00,186.0,7.02,143.0
2020-08-03 11:14:00,173.0,7.87,132.0
2020-08-03 11:15:00,186.0,10.39,139.0
2020-08-03 11:16:00,182.0,9.32,59.0
2020-08-03 11:17:00,156.0,8.25,135.0
2020-08-03 11:18:00,162.0,9.17,139.0
2020-08-03 11:19:00,189.0,8.34,118.0
2020-08-03 11:20:00,187.0,7.67,143.0
2020-08-03 11:21:00,175.0,8.82,77.0
2020-08-03 11:22:00,187.0,7.64,62.0
2020-08-03 11:23:00,163.0,8.31,53.0
2020-08-03 11:24:00,181.0,9.37,143.0
2020-08-03 11:25:00,198.0,7.79,126.0
2020-08-03 11:26:00,182.0,9.87,139.0
2020-08-03 11:27:00,174.0,9.2,64.0
2020-08-03 11:28:00,202.0,8.61,143.0
2020-08-03 11:29:00,183.0,7.6,122.0
2020-08-03 11:30:00,192.0,8.83,134.0
2020-08-03 11:31:00,189.0,9.42,73.0
2020-08-03 11:32:00,192.0,9.53,61.0
2020-08-03 11:33:00,180.0,9.14,51.0
2020-08-03 11:34:00,207.0,8.92,51.0
2020-08-03 11:35:00,210.0,8.33,62.0
2020-08-03 11:36:00,177.0,7.58,69.0
2020-08-03 11:37:00,224.0,7.77,56.0
2020-08-03 11:38:00,196.0,6.4,56.0
2020-08-03 11:39:00,162.0,9.6,46.0
2020-08-03 11:40:00,185.0,7.42,70.0
2020-08-03 11:41:00,208.0,8.31,52.0
2020-08-03 11:42:00,182.0,8.37,50.0
2020-08-03 11:43:00,183.0,6.89,56.0
2020-08-03 11:44:00,199.0,7.02,66.0
2020-08-03 11:45:00,185.0,7.11,63.0
2020-08-03 11:46:00,169.0,8.13,64.0
2020-08-03 11:47:00,189.0,6.78,64.0
2020-08-03 11:48:00,199.0,9.0,75.0
2020-08-03 11:49:00,161.0,8.94,60.0
2020-08-03 11:50:00,207.0,10.44,85.0
2020-08-03 11:51:00,188.0,8.93,68.0
2020-08-03 11:52:00,174.0,9.92,58.0
2020-08-03 11:53:00,217.0,8.07,59.0
2020-08-03 11:54:00,174.0,7.55,65.0
2020-08-03 11:55:00,204.0,7.33,65.0
2020-08-03 11:56:00,196.0,7.59,56.0
2020-08-03 11:57:00,177.0,7.37,51.0
2020-08-03 11:58:00,193.0,7.34,66.0
2020-08-03 11:59:00,178.0,7.64,59.0
2020-08-03 12:00:00,192.0,8.12,64.0
2020-08-03 12:01:00,173.0,7.98,67.0
2020-08-03 12:02:00,187.0,8.53,52.0
2020-08-03 12:03:00,178.0,8.57,65.0
2020-08-03 12:04:00,189.0,8.54,64.0
2020-08-03 12:05:00,204.0,7.89,55.0
2020-08-03 12:06:00,179.0,7.38,60.0
2020-08-03 12:07:00,171.0,8.31,59.0
2020-08-03 12:08:00,223.0,13.22,95.0
2020-08-03 12:09:00,244.0,10.57,64.0
2020-08-03 12:10:00,186.0,9.17,73.0
2020-08-03 12:11:00,191.0,8.94,69.0
2020-08-03 12:12:00,201.0,9.03,79.0
2020-08-03 12:13:00,211.0,7.48,67.0
2020-08-03 12:14:00,211.0,8.19,75.0
2020-08-03 12:15:00,197.0,7.8,69.0
2020-08-03 12:16:00,213.0,8.47,63.0
2020-08-03 12:17:00,192.0,7.43,62.0
2020-08-03 12:18:00,202.0,7.79,67.0
2020-08-03 12:19:00,207.0,6.99,77.0
2020-08-03 12:20:00,198.0,8.21,59.0
2020-08-03 12:21:00,209.0,8.48,66.0
2020-08-03 12:22:00,219.0,9.76,62.0
2020-08-03 12:23:00,186.0,7.7,68.0
2020-08-03 12:24:00,205.0,9.84,61.0
2020-08-03 12:25:00,200.0,9.0,32.0
2020-08-03 12:26:00,200.0,9.02,38.0
2020-08-03 12:27:00,181.0,8.86,32.0
2020-08-03 12:28:00,212.0,9.53,33.0
2020-08-03 12:29:00,190.0,9.17,20.0
2020-08-03 12:30:00,207.0,8.14,37.0
2020-08-03 12:31:00,259.0,7.98,37.0
2020-08-03 12:32:00,205.0,8.05,34.0
2020-08-03 12:33:00,209.0,7.27,37.0
2020-08-03 12:34:00,210.0,10.22,51.0
2020-08-03 12:35:00,194.0,9.99,26.0
2020-08-03 12:36:00,203.0,10.35,54.0
2020-08-03 12:37:00,198.0,8.5,49.0
2020-08-03 12:38:00,210.0,11.06,51.0
2020-08-03 12:39:00,174.0,11.32,22.0
2020-08-03 12:40:00,214.0,9.28,63.0
2020-08-03 12:41:00,188.0,12.0,57.0
2020-08-03 12:42:00,177.0,12.26,76.0
2020-08-03 12:43:00,214.0,11.92,71.0
2020-08-03 12:44:00,207.0,9.85,74.0
2020-08-03 12:45:00,202.0,10.68,66.0
2020-08-03 12:46:00,205.0,12.05,75.0
2020-08-03 12:47:00,224.0,11.67,73.0
2020-08-03 12:48:00,190.0,11.45,67.0
2020-08-03 12:49:00,209.0,12.94,60.0
2020-08-03 12:50:00,197.0,13.16,56.0
2020-08-03 12:51:00,204.0,11.72,65.0
2020-08-03 12:52:00,206.0,11.15,81.0
2020-08-03 12:53:00,210.0,12.83,93.0
2020-08-03 12:54:00,190.0,10.68,80.0
2020-08-03 12:55:00,205.0,10.89,52.0
2020-08-03 12:56:00,221.0,11.75,74.0
2020-08-03 12:57:00,192.0,10.35,66.0
2020-08-03 12:58:00,192.0,10.76,59.0
2020-08-03 12:59:00,186.0,10.05,77.0
2020-08-03 13:00:00,230.0,8.99,69.0
2020-08-03 13:01:00,183.0,9.08,80.0
2020-08-03 13:02:00,176.0,11.04,87.0
2020-08-03 13:03:00,200.0,10.96,67.0
2020-08-03 13:04:00,202.0,9.97,69.0
2020-08-03 13:05:00,205.0,11.49,53.0
2020-08-03 13:06:00,204.0,9.02,56.0
2020-08-03 13:07:00,188.0,9.23,72.0
2020-08-03 13:08:00,202.0,11.43,63.0
2020-08-03 13:09:00,190.0,11.79,71.0
2020-08-03 13:10:00,203.0,10.89,65.0
2020-08-03 13:11:00,157.0,9.46,52.0
2020-08-03 13:12:00,213.0,9.11,84.0
2020-08-03 13:13:00,180.0,9.31,65.0
2020-08-03 13:14:00,197.0,8.77,66.0
2020-08-03 13:15:00,175.0,9.6,67.0
2020-08-03 13:16:00,187.0,9.79,77.0
2020-08-03 13:17:00,174.0,9.97,59.0
2020-08-03 13:18:00,189.0,10.05,69.0
2020-08-03 13:19:00,201.0,10.9,51.0
2020-08-03 13:20:00,213.0,11.12,77.0
2020-08-03 13:21:00,189.0,9.82,68.0
2020-08-03 13:22:00,204.0,9.79,70.0
2020-08-03 13:23:00,177.0,9.14,61.0
2020-08-03 13:24:00,194.0,11.62,60.0
2020-08-03 13:25:00,214.0,9.36,55.0
2020-08-03 13:26:00,197.0,10.85,60.0
2020-08-03 13:27:00,193.0,9.22,65.0
2020-08-03 13:28:00,198.0,8.71,75.0
2020-08-03 13:29:00,184.0,9.12,51.0
2020-08-03 13:30:00,221.0,10.16,75.0
2020-08-03 13:31:00,197.0,8.19,61.0
2020-08-03 13:32:00,211.0,8.11,71.0
2020-08-03 13:33:00,221.0,9.92,67.0
2020-08-03 13:34:00,192.0,9.41,71.0
2020-08-03 13:35:00,202.0,9.93,49.0
2020-08-03 13:36:00,217.0,10.44,82.0
2020-08-03 13:37:00,205.0,8.9,66.0
2020-08-03 13:38:00,194.0,7.94,62.0
2020-08-03 13:39:00,192.0,7.34,56.0
2020-08-03 13:40:00,200.0,10.44,61.0
2020-08-03 13:41:00,182.0,9.01,57.0
2020-08-03 13:42:00,201.0,7.81,82.0
2020-08-03 13:43:00,185.0,9.23,70.0
2020-08-03 13:44:00,199.0,10.08,72.0
2020-08-03 13:45:00,208.0,8.57,56.0
2020-08-03 13:46:00,175.0,8.57,54.0
2020-08-03 13:47:00,189.0,8.26,53.0
2020-08-03 13:48:00,232.0,9.35,66.0
2020-08-03 13:49:00,196.0,7.89,61.0
2020-08-03 13:50:00,216.0,7.85,71.0
2020-08-03 13:51:00,179.0,7.7,63.0
2020-08-03 13:52:00,198.0,8.88,73.0
2020-08-03 13:53:00,182.0,9.31,86.0
2020-08-03 13:54:00,194.0,8.01,55.0
2020-08-03 13:55:00,194.0,8.06,51.0
2020-08-03 13:56:00,189.0,7.43,36.0
2020-08-03 13:57:00,200.0,7.61,34.0
2020-08-03 13:58:00,182.0,6.7,31.0
2020-08-03 13:59:00,195.0,6.86,30.0
2020-08-03 14:00:00,182.0,6.31,48.0
2020-08-03 14:01:00,166.0,6.33,37.0
2020-08-03 14:02:00,205.0,7.76,55.0
2020-08-03 14:03:00,182.0,6.08,27.0
2020-08-03 14:04:00,195.0,7.87,45.0
2020-08-03 14:05:00,212.0,10.05,31.0
2020-08-03 14:06:00,226.0,8.06,52.0
2020-08-03 14:07:00,205.0,7.5,26.0
2020-08-03 14:08:00,187.0,7.73,38.0
2020-08-03 14:09:00,197.0,7.66,38.0
2020-08-03 14:10:00,178.0,6.32,32.0
2020-08-03 14:11:00,188.0,6.86,32.0
2020-08-03 14:12:00,181.0,7.51,47.0
2020-08-03 14:13:00,199.0,7.86,44.0
2020-08-03 14:14:00,207.0,8.76,61.0
2020-08-03 14:15:00,216.0,9.16,36.0
2020-08-03 14:16:00,195.0,9.59,35.0
2020-08-03 14:17:00,193.0,10.7,35.0
2020-08-03 14:18:00,239.0,11.51,37.0
2020-08-03 14:19:00,192.0,9.8,36.0
2020-08-03 14:20:00,234.0,10.35,47.0
2020-08-03 14:21:00,219.0,10.94,42.0
2020-08-03 14:22:00,202.0,9.78,56.0
2020-08-03 14:23:00,188.0,10.14,23.0
2020-08-03 14:24:00,199.0,7.79,38.0
2020-08-03 14:25:00,184.0,9.75,41.0
2020-08-03 14:26:00,207.0,8.11,40.0
2020-08-03 14:27:00,219.0,8.15,31.0
2020-08-03 14:28:00,198.0,11.06,32.0
2020-08-03 14:29:00,208.0,13.56,35.0
2020-08-03 14:30:00,204.0,11.54,30.0
2020-08-03 14:31:00,196.0,14.33,47.0
2020-08-03 14:32:00,206.0,12.06,47.0
2020-08-03 14:33:00,215.0,11.25,33.0
2020-08-03 14:34:00,179.0,10.0,44.0
2020-08-03 14:35:00,197.0,9.96,36.0
2020-08-03 14:36:00,206.0,10.41,54.0
2020-08-03 14:37:00,202.0,10.0,61.0
2020-08-03 14:38:00,204.0,10.79,50.0
2020-08-03 14:39:00,207.0,11.54,45.0
2020-08-03 14:40:00,210.0,9.61,76.0
2020-08-03 14:41:00,205.0,11.0,76.0
2020-08-03 14:42:00,252.0,9.83,78.0
2020-08-03 14:43:00,216.0,8.67,76.0
2020-08-03 14:44:00,180.0,8.96,70.0
2020-08-03 14:45:00,201.0,10.08,64.0
2020-08-03 14:46:00,233.0,10.23,73.0
2020-08-03 14:47:00,178.0,9.12,64.0
2020-08-03 14:48:00,193.0,8.67,84.0
2020-08-03 14:49:00,207.0,7.01,65.0
2020-08-03 14:50:00,179.0,7.11,85.0
2020-08-03 14:51:00,189.0,7.27,62.0
2020-08-03 14:52:00,186.0,7.98,82.0
2020-08-03 14:53:00,169.0,6.58,67.0
2020-08-03 14:54:00,192.0,8.0,78.0
2020-08-03 14:55:00,209.0,8.75,100.0
2020-08-03 14:56:00,173.0,8.81,69.0
2020-08-03 14:57:00,213.0,8.88,60.0
2020-08-03 14:58:00,214.0,9.23,74.0
2020-08-03 14:59:00,184.0,8.91,66.0
2020-08-03 15:00:00,197.0,9.4,86.0
2020-08-03 15:01:00,216.0,11.67,67.0
2020-08-03 15:02:00,203.0,9.98,82.0
2020-08-03 15:03:00,191.0,7.89,70.0
2020-08-03 15:04:00,206.0,9.26,85.0
2020-08-03 15:05:00,219.0,8.2,67.0
2020-08-03 15:06:00,197.0,8.54,84.0
2020-08-03 15:07:00,234.0,6.58,70.0
2020-08-03 15:08:00,193.0,7.67,91.0
2020-08-03 15:09:00,185.0,7.05,72.0
2020-08-03 15:10:00,199.0,6.73,71.0
2020-08-03 15:11:00,176.0,7.16,68.0
2020-08-03 15:12:00,191.0,6.51,83.0
2020-08-03 15:13:00,200.0,6.21,68.0
2020-08-03 15:14:00,198.0,6.34,81.0
2020-08-03 15:15:00,186.0,8.7,67.0
2020-08-03 15:16:00,202.0,7.25,71.0
2020-08-03 15:17:00,212.0,9.01,69.0
2020-08-03 15:18:00,221.0,8.08,79.0
2020-08-03 15:19:00,207.0,8.55,70.0
2020-08-03 15:20:00,216.0,6.64,74.0
2020-08-03 15:21:00,251.0,7.56,87.0
2020-08-03 15:22:00,196.0,6.47,83.0
2020-08-03 15:23:00,186.0,9.03,88.0
2020-08-03 15:24:00,207.0,7.55,87.0
2020-08-03 15:25:00,186.0,9.41,67.0
2020-08-03 15:26:00,198.0,9.76,68.0
2020-08-03 15:27:00,220.0,8.59,70.0
2020-08-03 15:28:00,182.0,6.63,75.0
2020-08-03 15:29:00,195.0,6.5,63.0
2020-08-03 15:30:00,241.0,6.73,80.0
2020-08-03 15:31:00,186.0,6.12,59.0
2020-08-03 15:32:00,187.0,8.49,82.0
2020-08-03 15:33:00,229.0,7.25,79.0
2020-08-03 15:34:00,211.0,6.81,80.0
2020-08-03 15:35:00,179.0,9.13,59.0
2020-08-03 15:36:00,212.0,8.04,70.0
2020-08-03 15:37:00,173.0,8.63,65.0
2020-08-03 15:38:00,203.0,7.79,79.0
2020-08-03 15:39:00,219.0,6.6,57.0
2020-08-03 15:40:00,200.0,5.85,70.0
2020-08-03 15:41:00,179.0,6.82,65.0
2020-08-03 15:42:00,183.0,9.47,62.0
2020-08-03 15:43:00,203.0,7.17,65.0
2020-08-03 15:44:00,160.0,6.5,68.0
2020-08-03 15:45:00,176.0,6.18,88.0
2020-08-03 15:46:00,162.0,5.4,78.0
2020-08-03 15:47:00,179.0,5.02,62.0
2020-08-03 15:48:00,202.0,5.93,77.0
2020-08-03 15:49:00,169.0,6.36,60.0
2020-08-03 15:50:00,168.0,5.59,60.0
2020-08-03 15:51:00,182.0,6.23,64.0
2020-08-03 15:52:00,174.0,7.78,63.0
2020-08-03 15:53:00,187.0,5.2,63.0
2020-08-03 15:54:00,186.0,6.27,58.0
2020-08-03 15:55:00,201.0,8.65,65.0
2020-08-03 15:56:00,166.0,6.73,57.0
2020-08-03 15:57:00,167.0,6.04,64.0
2020-08-03 15:58:00,182.0,5.38,76.0
2020-08-03 15:59:00,177.0,8.18,51.0
2020-08-03 16:00:00,182.0,10.29,60.0
2020-08-03 16:01:00,181.0,9.97,60.0
2020-08-03 16:02:00,203.0,7.84,71.0
2020-08-03 16:03:00,180.0,6.13,60.0
2020-08-03 16:04:00,164.0,6.01,63.0
2020-08-03 16:05:00,185.0,5.88,57.0
2020-08-03 16:06:00,194.0,7.94,69.0
2020-08-03 16:07:00,146.0,7.78,58.0
2020-08-03 16:08:00,155.0,8.63,74.0
2020-08-03 16:09:00,145.0,7.94,61.0
2020-08-03 16:10:00,146.0,8.96,70.0
2020-08-03 16:11:00,170.0,7.91,59.0
2020-08-03 16:12:00,147.0,8.92,60.0
2020-08-03 16:13:00,167.0,7.97,70.0
2020-08-03 16:14:00,144.0,7.37,60.0
2020-08-03 16:15:00,137.0,8.85,67.0
2020-08-03 16:16:00,157.0,9.55,66.0
2020-08-03 16:17:00,145.0,8.25,64.0
2020-08-03 16:18:00,160.0,8.04,57.0
2020-08-03 16:19:00,144.0,8.18,68.0
2020-08-03 16:20:00,190.0,8.21,67.0
2020-08-03 16:21:00,143.0,8.11,62.0
2020-08-03 16:22:00,140.0,6.71,75.0
2020-08-03 16:23:00,178.0,8.0,54.0
2020-08-03 16:24:00,163.0,7.33,60.0
2020-08-03 16:25:00,151.0,8.64,54.0
2020-08-03 16:26:00,140.0,7.37,62.0
2020-08-03 16:27:00,159.0,8.77,65.0
2020-08-03 16:28:00,171.0,7.26,65.0
2020-08-03 16:29:00,150.0,7.74,59.0
2020-08-03 16:30:00,163.0,7.17,58.0
2020-08-03 16:31:00,170.0,6.94,64.0
2020-08-03 16:32:00,122.0,6.57,59.0
2020-08-03 16:33:00,147.0,7.1,67.0
2020-08-03 16:34:00,162.0,7.31,56.0
2020-08-03 16:35:00,176.0,7.89,54.0
2020-08-03 16:36:00,152.0,6.23,64.0
2020-08-03 16:37:00,184.0,6.48,56.0
2020-08-03 16:38:00,148.0,6.37,58.0
2020-08-03 16:39:00,145.0,6.15,65.0
2020-08-03 16:40:00,150.0,7.52,63.0
2020-08-03 16:41:00,118.0,5.33,53.0
2020-08-03 16:42:00,131.0,4.83,69.0
2020-08-03 16:43:00,128.0,5.78,77.0
2020-08-03 16:44:00,147.0,5.74,66.0
2020-08-03 16:45:00,134.0,6.04,54.0
2020-08-03 16:46:00,138.0,5.99,64.0
2020-08-03 16:47:00,137.0,6.32,64.0
2020-08-03 16:48:00,132.0,6.57,60.0
2020-08-03 16:49:00,135.0,5.59,63.0
2020-08-03 16:50:00,152.0,5.24,55.0
2020-08-03 16:51:00,143.0,5.6,60.0
2020-08-03 16:52:00,177.0,6.3,64.0
2020-08-03 16:53:00,136.0,5.93,61.0
2020-08-03 16:54:00,149.0,7.6,62.0
2020-08-03 16:55:00,182.0,7.12,58.0
